user,text,date,count
notthatbreezy,"yeah, I didn't mean I could finish it in a day, but maybe get a good jump on it",4/6/15,1
lossyrob,"when we were researching it, we were looking at a spark specfic solution",4/6/15,1
lossyrob,which is why the PreFilteredHadoopRDD came into being,4/6/15,1
lossyrob,but an InputFormat solution may already be kicking around in the open-source-o-sphere,4/6/15,1
echeipesh,That_„Žs optimistic too : ),4/6/15,1
lossyrob,"We_„Žre looking for a `org.apache.hadoop.mapreduce.lib.input.SequenceFileInputFormat[K, V]` which allows keys to be filtered out such that the value is not actually read",4/6/15,1
lossyrob,"@echeipesh, so as far as the GeoTiff reader thing goes. I had a long convo with Johan, found out a bunch of stuff_„_what were the questions you had around that?",4/6/15,1
notthatbreezy,Well I can start on the spark documentation too tomorrow -- is there a good place to start (bottom-up?) that won't become irrelevant after some branches out there get merged?,4/6/15,1
echeipesh,Is it possible to back a Tile with GeoTiff bytearray like we talked about and do you know about how to do it or should I continue my reading on the topic.,4/6/15,1
notthatbreezy,"Like I know the catalog stuff, etc. is still in flux so nothing there -- but I'm not sure what else is kicking around on other branches",4/6/15,1
lossyrob,@notthatbreezy catalog stuff is in flux for sure,4/6/15,1
lossyrob,the operations aren_„Žt as much,4/6/15,1
lossyrob,Nor is RasterRDD,4/6/15,1
lossyrob,and what it means to have different key types_„_which really are just SpatialKey and SpaceTimeKey,4/6/15,1
notthatbreezy,"ok cool, yeah - that sounds like a good place to start",4/6/15,1
lossyrob,and what the difference is between RasterRDD[SpatialKey] and RasterRDD[SpaceTimekey],4/6/15,1
lossyrob,@echeipesh yeah I think so,4/6/15,1
lossyrob,so GeoTiffs can either be stored as strips or tiles,4/6/15,1
lossyrob,each of those could be decompressed independently ,4/6/15,1
lossyrob,although there would have to be some serious refactors to the reader to get that to happen,4/6/15,1
lossyrob,a `get and `getDouble` could be implemented,4/6/15,1
lossyrob,"but mainly we_„Žd encourage the use of `foreach( z => z)` or `foreach( (col, row, z) => z)`",4/6/15,1
lossyrob,and do the decompress in a smart way,4/6/15,1
lossyrob,then there_„Žs the way that the strips and tiles of the geotiff bytes deal with multiple bands,4/6/15,1
lossyrob,"We couldn_„Žt nail that down by the end of our talk, but I have some tests that can shake that stuff out",4/6/15,1
lossyrob,which I wanna get to once the catalog stuff is done,4/6/15,1
echeipesh,"cool, much better place to be than originally.",4/6/15,1
lossyrob,but yeah there should be a way to have a Tile backed by a set of compressed pieces of the raster,4/6/15,1
lossyrob,which I think is a pretty cool thing to move towards anyway,4/6/15,1
echeipesh,"Yes, I can see it having a lot of magical properties.",4/6/15,1
lossyrob,"We_„Žd have to get the geotiff writer up to speed with the writing. Even if we only supported like ZLib compression on write. Then if you do a tile.map call, it can return a likewise compressed tile",4/6/15,1
lossyrob,"@echeipesh am I write in my code reading, if there are no SpatialFilters set for an Accumulo load (on the try3 branch), then no time range will be set, even if hter eare time filters?",4/6/15,1
lossyrob,write = right. ha.,4/6/15,1
echeipesh,"Not supposed to be that way, not really a widely tested case though.",4/6/15,1
lossyrob,ok cool. Just making sure I wasn_„Žt reading it wrong.,4/7/15,1
lossyrob,@echeipesh why does `S3InputSplit` extend `Writable`? https://github.com/geotrellis/geotrellis/blob/44a22acd771451ea59e7228c96423b1b93e94733/spark/src/main/scala/geotrellis/spark/io/s3/S3InputSplit.scala#L12,4/7/15,1
echeipesh," It gets serialized through Hadoop api, made on the driver, sent to workers. Not sure where that mechanism is specifically though.",4/7/15,1
lossyrob,hmm ok. So I_„Žll know if I need it for the Filtered split (if that_„Žs the route I go) if it tries to serailize it and it blows up I guess,4/7/15,1
echeipesh,"Would be good to know what blows up, you working on HDFS catalog?",4/7/15,1
lossyrob,"yeah. I have a bead on the filtered thing, trying to knock it out",4/7/15,1
lossyrob,there_„Žs actually something very close to what we need,4/7/15,1
lossyrob,https://github.com/apache/hadoop/blob/trunk/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/main/java/org/apache/hadoop/mapreduce/lib/input/SequenceFileInputFilter.java,4/7/15,1
lossyrob,But it doesn_„Žt have a mechanism to know what key ranges are in the split so it can just wholly skip the file,4/7/15,1
lossyrob,which is what I_„Žd want to add as an InputSplit,4/7/15,1
lossyrob,and inputSplit that knew it_„Žs key range. so hasNext would just return nothing if there_„Žs no keys in range,4/7/15,1
lossyrob,or getSplits could just filter those out on the InputFormat,4/7/15,1
lossyrob,confused about how I get the split ranges to the getSplits call,4/7/15,1
echeipesh,"It's really hard to read on the phone, but looks promising ",4/7/15,1
lossyrob,"yeah at this point I think there_„Žs a way to at least do it without loading Tiles, but pretty sure there_„Žs a way to do it with skipping whole files as well",4/7/15,1
pomadchin,"hm, to the question of getting out ingested tiles: i've loaded geotiff (only 1, not map), zommed ingest. It is al ok, catalog.metaDataCatalog.fetchAll gets all metadata, nut how can i get this loaded tile (without rendering to png / with, the whole loaded image I mean)? tried so: ```val layer = LayerId(name, zoom)val (lmd, params) = catalog.metaDataCatalog.load(layer)val md = lmd.rasterMetaDataval crs = md.crsval p = Point(x, y).reproject(LatLng, crs)val key = md.mapTransform(p)val tile = catalog.loadTile(layer, SpatialKey(key.col, key.row))```where x and y coords of loaded geotiff center (which r equal to metadata stored in accumulo);worked for zoom = 1 , 2 so decided to bruteforce, and got very strange results :D ```for (zoom <- 1 to 8; row <- 0 to 256; col <- 0 to 256) Try { ... } ```Moreover, i wrote this tile (if sucess) into file ``` Files.write(Paths.get(s""/tmp/$zoom-$row-$col-mod09a1.png""), tile.renderPng.bytes)```Hm, there (in some success files) not an rgb image, but mono channeled (o_O) ): mb there is an ingesting issue, due to 8 layered geotiff file? And it is interesting to get default tiff (like before accumulo ingesting) back from accumulo (as an experiment, as big tiff (mb tiff byte array))Im missing smth? o:",4/7/15,1
pomadchin,"And what r images that i get such way? https://www.dropbox.com/s/6epnmbzsslovzh4/8-46-111-test.png?dl=0default image: https://www.dropbox.com/s/uag1zqjqzmztl1n/MD20150010706.tif?dl=0 ",4/7/15,1
lossyrob,@pomadchin..are you saying your GeoTIFF file is 8 bands?,4/7/15,1
lossyrob,The logic looks correct (you can use `tile.renderPng.write(path)` though),4/7/15,1
lossyrob,This logic isn_„Žt sound though,4/7/15,1
lossyrob,for (zoom <- 1 to 8; row <- 0 to 256; col <- 0 to 256),4/7/15,1
lossyrob,"SpatialKey(col, row) is the column and row of the tile in the TMS tiling scheme",4/7/15,1
lossyrob,not the pixel col row,4/7/15,1
lossyrob,so `0 to 256` doesn_„Žt make sense in that scheme,4/7/15,1
lossyrob,the ingest process tiles up the raster,4/7/15,1
lossyrob,even if it_„Žs just one raster,4/7/15,1
lossyrob,into 256 x 256 tiles,4/7/15,1
lossyrob,so the tile you pull out with `loadTile` is the one 256x256 tile that matches that point. which at zoom level 8 is going to be a small part of your whole image,4/7/15,1
lossyrob,also to note: we don_„Žt currently support multiband,4/7/15,1
lossyrob,so you would need to export the 8 band geotiff into single band geotiffs (with GDAL perhaps),4/7/15,1
lossyrob,and then ingest each band as it_„Žs own layer,4/7/15,1
lossyrob,"`LayerId(_„ñimage-band1_„, 8)`, `LayerId(_„ñimage-band2_„, 8)` and whatnot",4/7/15,1
lossyrob,some changes upcoming are going to support multiband in a better way. but for now you have to view them as separate layers,4/7/15,1
lossyrob,i.e. separate ingests,4/7/15,1
lossyrob,"__Note__ I made a feature branch on the `geotrellis` org repo called `feature/catalog-refactor`, which has my catalog changes. They_„Žre pretty breaking, but we_„Žre going to be merging that in at some point in the near future, so be aware.",4/7/15,1
pomadchin,"@lossyrob thx alot for answers; about multi band yes, wanted to ask a little later. Thx for cols & rows in a spatial key explanation! awesome. It clears eveythiexactly the files (images avobe): the source is geotiff (rgb composite (1 layer)). and the output is the result (some part of the source tiff)what this output png means? (i mean, is it possiblle to restore the png / tiff to make it colored like before ingesting (rgb)?) ",4/7/15,1
pomadchin,"p.s. this tiff is a modis composite tile (rgb result tiff of modis product mod09a1, projected to web mercator)",4/7/15,1
pomadchin,"About gt-admin: if it is interesting, there is an issue running spray with spark 1.2.x and 1.3.x, due to akka incapability. Though, works well with spark 1.1.x; Apache spark mailing list (with possible solution ~ using spark akka and some additional information): http://apache-spark-user-list.1001560.n3.nabble.com/Spray-client-reports-Exception-akka-actor-ActorSystem-dispatcher-Lscala-concurrent-ExecutionContext-td17475.html#a17566",4/8/15,1
DarkManiel,I think 1.2.1 works,4/8/15,1
ejc123,"Hey @lossyrob What is the status of multiband rasters?  Stuff has really changed since the last time I had a chance to dig into geotrellis!  Great to see all the work with spark.  I keep hoping I can find some time to help out again, but things have not slowed :-(",4/8/15,1
pomadchin,"@DarkManiel nope, just tried now with 1.1.1 and 1.2.1; 1.2.1 fails ): think the only solution is to build spray with ```""org.spark-project.akka""   %%  ""akka-actor"" % ""2.3.4-spark""```",4/8/15,1
pomadchin,or to use spark 1.1.x,4/8/15,1
lossyrob,"@DarkManiel can you verify which spark-submit version your scripts to run gt-admin are working with? I know we hit against the 1.1.x thing, and my scripts are downgraded to use that version, but I_„Žm not sure if we worked around that in another way.",4/8/15,1
lossyrob,"@ejc123 hey! long time no talk, good to hear from you again. Multiband is direclty next on the docket_„_I_„Žm working on polishing up the HDFS and Accumulo catalog fo the spark work, and then I_„Žm going to move to supporting the ingesting and operating on MultiBand rasters. So instead of a `RasterRDD[K]` which is an `RDD[(K, Tile)]` under the hood, we_„Žll have some `MultiBandRasterRDD[K]` which is an `RDD[(K, MultiBandTile)]` under the hood (that_„Žs the plan anyway).",4/8/15,1
lossyrob,@echeipesh are you around to talk about that PR comment? I want to hear more about what you mean.,4/8/15,1
ejc123,"I really like the proposed move to Gitter, btw.  a lot easier to move between work and home w/out missing stuff.",4/8/15,1
lossyrob,"@ejc123 yeah me too, thanks to @moradology for pushing for the switch.",4/8/15,1
lossyrob,@pomadchin were you saying that the gt-admin works with `1.2.1` if we use the `2.3.4-spark` akka projects?,4/9/15,1
lossyrob,because those might conflict with the `spray` dependencies we have as well,4/9/15,1
lossyrob,"@pomadchin also, PNG output = whatever TMS tiles are. A flat PNG file, should open in an image viewer. If you want RGB tiff, we don_„Žt have that yet. We do have a GeoTIFF writer, which can write a single band GeoTIFF. The solution for working with a RGB raster at scale would be to export the bands into single GeoTIFFS (and perhaps tile them for easier ingest), ingest them as different layers (as described), then work with them, and when it_„Žs time to export chunks of it, export each band by writing out the single band GeoTiff for that band. Afterwards you can combine the bands using GDAL.",4/9/15,1
lossyrob,"To write one band, here_„Žs some code that I would guess would work (didn_„Žt compile):",4/9/15,1
lossyrob,"```val layer = LayerId(name, zoom)val (lmd, params) = catalog.metaDataCatalog.load(layer)val md = lmd.rasterMetaDataval crs = md.crsval p = Point(x, y).reproject(LatLng, crs)val key = md.mapTransform(p)val tile = catalog.loadTile(layer, SpatialKey(key.col, key.row))val extent = md.mapTransform(key) // Get extent from keygeotrellis.raster.io.geotiff.GeoTiffWriter.write(path, tile, extent, crs)```",4/9/15,1
DarkManiel,@lossyrob how do i check the spark-submit version? I'm using spark-core 1.2.1 in my Build.scala,4/10/15,1
DarkManiel,"I just made a bunch of changes to CatalogService.scala but my changes aren't invoked when I run it, even if I restart the server. How does it load the files? Is an old version cached or something?",4/10/15,1
pomadchin,"@DarkManiel to check spark version possible by runing ```spark-shell``` In the output (while shell init) you will see smth like ```Welcome to      ____              __     / __/__  ___ _____/ /__    _\ \/ _ \/ _ `/ __/  '_/   /___/ .__/\_,_/_/ /_/\_\   version 1.1.1      /_/```",4/10/15,1
pomadchin,"@lossyrob I tried to make smth like that (tried 2.3.4-spark and 2.2.3-shaded-protobuf): https://gist.github.com/pomadchin/48d57b8f5b3525c96f69But nothing helped. Mb the problem is deeper. Or the problem in my curves hands. P.S. tried to exclude transitive dependencies from all libs.",4/10/15,1
